event_id,domain,event_type,stage,outcome,decision_driver,evidence_snippet,confidence_original,confidence_boosted,primary_entity_count,context_entity_count,entities_primary,entities_context,entities_all,domain_id,domain_name,overlay_id,paper_id,created_at
52b284d49a89ce85,methods_tooling,manufacturing_constraint,clinical,unknown,,"Page 5 Overall, a comprehensive process that encompasses multiple types of validation is desirable to establish reliability, accuracy, and clinical utility of a biomarker of aging.",med,med,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:32Z
3c76654616bd90fb,methods_tooling,decision_point,clinical,unknown,,"Cohort studies typically collect samples and clinical data on health and functional status at multiple points in time and allow assessment of association and predictivity of biomarkers for multiple health outcomes across different populations, as well as the identification of relevant covariates.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:32Z
358226a285226a9d,methods_tooling,manufacturing_constraint,unknown,unknown,,"First, we review current efforts to validate predictive biomarkers of aging using population-based cohort studies and discuss challenges encountered during this process.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:32Z
32d7ee8c75fe2390,methods_tooling,decision_point,unknown,unknown,,A more informative approach is to consider repeated measures obtained from the same participants at regular intervals.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:32Z
057f681cf6809967,methods_tooling,manufacturing_constraint,clinical,unknown,,"Now, we address biomarker validation as the next step in the clinical translation process.",med,med,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:32Z
e666bc22435e67cc,methods_tooling,decision_point,unknown,unknown,,"However, no consensus exists on how biomarkers of aging should be validated prior to their translation to the clinic.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:31Z
74ee7674e7734844,methods_tooling,efficacy_result,unknown,positive,,The geroscience hypothesis posits that targeting aging itself has the potential to forestall multiple aging-associated disease processes simultaneously.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:31Z
3e5f51061dee3486,methods_tooling,decision_point,clinical,unknown,,"To achieve this goal, there is growing interest in biomarkers that can quantitatively assess biological age and may ultimately serve as surrogate endpoints for aging-associated outcomes in clinical studies.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:31Z
1d9e0540df1e12fd,methods_tooling,decision_point,in_vivo,unknown,,"Finally, we discuss how systematic validation can accelerate clinical translation of biomarkers of aging and their use in gerotherapeutic clinical trials.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:31Z
1b8712991fb46bd2,methods_tooling,manufacturing_constraint,unknown,unknown,,"Despite this, our approach to understanding and treating aging- associated diseases has largely overlooked the biology underlying the aging process.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:31Z
15df196324d0a86d,methods_tooling,decision_point,in_vivo,unknown,,"is the founder and CEO of Insilico Medicine, a clinical-stage generative AI and robotics biotechnology company specializing in aging research N.B.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,e355a4f3e7e4794d,2026-02-02T16:07:31Z
ebdd3ed6f8de270a,methods_tooling,decision_point,clinical,unknown,,By the FE developments (a-c) and the clinical measurements (d-f) the characterization was carried out.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:30Z
daef9560c36152ed,methods_tooling,decision_point,clinical,unknown,,"Masson I, Boutouyrie P, Laurent S, Humphrey JD & Zidi M Characterization of arterial wall mechanical behavior and stresses from human clinical data.",med,med,0,1,,model:HUMAN,model:HUMAN,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:30Z
b55f39f56ebacfcf,methods_tooling,decision_point,in_vivo,unknown,,In vivo measurement of proximal pulmonary artery elastic modulus in the neonatal calf model of pulmonary hypertension: development and ex vivo validation.,med,med,0,2,,model:In vivo; model:Ex vivo,model:In vivo; model:Ex vivo,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:30Z
75cb4c8e7e797220,methods_tooling,decision_point,clinical,unknown,,Page 20 Figure 3: The best MPA P-D response by the inverse FE (blue line) converged from the three sets of initial guess (red line) against the in-vivo clinical measurements (solid black bullets) for the PAH patients (hypertensive) and control (normotensive).,med,med,1,0,peptide:HYPERTENSIVE,,peptide:HYPERTENSIVE,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:30Z
4e6db03e6e89864d,methods_tooling,decision_point,clinical,unknown,,Schulze-Bauer CA & Holzapfel GA Determination of constitutive equations for human arteries from clinical data.,med,med,0,1,,model:HUMAN,model:HUMAN,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:30Z
48aca27d6662a7a1,methods_tooling,decision_point,in_vivo,unknown,,"Stålhand J, Klarbring A & Karlsson M Towards in vivo aorta material identification and stress estimation.",med,med,0,1,,model:In vivo,model:In vivo,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:30Z
d65fb6e48528f3dc,methods_tooling,regulatory_risk,in_vitro,unknown,,"Extraction of pulmonary vascular compliance, pulmonary vascular resistance, and right ventricular work from single-pressure and Doppler flow measurements in children with pulmonary hypertension: a new method for evaluating reactivity: in vitro and clinical studies.",high,high,0,1,,model:In vitro,model:In vitro,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
af0132833843bdbd,methods_tooling,manufacturing_constraint,unknown,unknown,,"First, the model parameters may not be identifiable in optimization process that is based only on the patient-specific P-D relationship.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
ac8137a5f5bd86e5,methods_tooling,decision_point,unknown,unknown,,Pulmonary arterial stiffness indices assessed by intravascular ultrasound in children with early pulmonary vascular disease: prediction of advanced disease and mortality during 20-year follow-up.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
9f8a3a23403f32f9,methods_tooling,manufacturing_constraint,in_vivo,unknown,,"To ameliorate this limitation, we have applied different initial guesses in the optimization process and compared our findings with previous studies.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
34886ba7fac9325e,methods_tooling,decision_point,clinical,unknown,,Haemodynamic definitions and updated clinical classification of pulmonary hypertension.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
22eeb96824430471,methods_tooling,decision_point,clinical,unknown,,Pulmonary vascular input impedance is a combined measure of pulmonary vascular resistance and stiffness and predicts clinical outcomes better than pulmonary vascular resistance alone in pediatric patients with pulmonary hypertension.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
0f1c43357b1839ce,methods_tooling,regulatory_risk,unknown,unknown,,The critical role of pulmonary arterial compliance in pulmonary hypertension.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
04ef5ecb4c2d50bb,methods_tooling,decision_point,in_vivo,unknown,,Tian L & Chester NC In vivo and in vitro measurements of pulmonary arterial stiffness: a brief review.,med,med,0,2,,model:In vivo; model:In vitro,model:In vivo; model:In vitro,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:29Z
04238e7fb0cfd651,methods_tooling,manufacturing_constraint,unknown,unknown,,"Also, while collagen deposition could be a mechanism through which the artery is remodeled to prevent also damage (as found in a previous study [13]), elastin may be produced simultaneously in the thickening process as the subjects are young.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:28Z
f387ca8ccd343063,methods_tooling,decision_point,clinical,unknown,,"In general, the common clinical indices are lumped and provide only a rough estimate of the pulmonary vascular stiffness, which are confounded by anatomical changes of the vessels.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:27Z
c079b7b13da33bda,methods_tooling,regulatory_risk,unknown,unknown,,"Several indices are commonly used in the clinic to quantify changes in the pulmonary vascular stiffness/compliance, such as the relative area change (RAC), distensibility, stiffness index (β2 ) and capacitance.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:27Z
ac2f6563366585c7,methods_tooling,decision_point,clinical,unknown,,4 Discussion We have developed a patient-specific inverse FE modeling framework and applied it to analyze the effects of PAH on the pulmonary arterial tissue and constituents’ mechanical behavior based on clinical data of a pediatric PAH patient and a control subject.,med,med,0,1,,model:TISSUE,model:TISSUE,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:27Z
4d657757260aeb4a,methods_tooling,decision_point,clinical,unknown,,"Nonetheless, there are also clinical studies using a lower RAC as an indicator for arterial stiffening in PAH [13, 17].",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:27Z
c187332f590413c9,methods_tooling,decision_point,unknown,unknown,,Optimized model parameters corresponding to the initial parameter sets are tabulated in Table 2.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
b6cf226e2ab7eeb5,methods_tooling,decision_point,unknown,unknown,,The optimized pre-stretch for elastin Ge has a smaller standard deviation 0.03168 compared to that for collagen (0.1208) and SMC (0.1053).,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
a6ee9b150aa02d33,methods_tooling,decision_point,unknown,unknown,,3.2 Optimized Parameters and P-D Response The model is able to fit the measured MPA P-D relation closely for the 2 cases with a correlation coefficient R2 > 0.94 using the 3 different sets of initial guess for the parameters (Figure 3).,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
a6c01e0659432c7c,methods_tooling,decision_point,unknown,unknown,,"Averaging the parameter values optimized with the different initial guesses for each case, we find that pre-stretch for all the constituents are slightly higher in the PAH patient (Ge = 1.160; Gc = 1.168; Gm = 1.151) compared to the control subject (Ge = 1.131; Gc = 1.133; Gm = 1.148).",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
6b5c87aae80b9ea0,methods_tooling,regulatory_risk,clinical,unknown,,Clinical indices commonly used for quantifying hypertension-induced stiffening/compliance were also obtained.,med,med,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
64bf411737a447bf,methods_tooling,decision_point,clinical,unknown,,3 Results 3.1 Clinical Data Clinical characteristics of the PAH patient and control subject are summarized in Table 1.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
5f78c909dcb60885,methods_tooling,regulatory_risk,unknown,unknown,,"Last the compliance values were 0.84 ml · mmHg−1 and 0.25 ml · mmHg−1 for the control subject and the PAH patient, retrospectively.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
0881c0bd92dd7f8b,methods_tooling,decision_point,unknown,unknown,,"Using higher values for the initial guess of the pre-stretches (Ge, Gm, Gc) results in higher optimized values for these parameters, and smaller optimized values for the parameters c, k and m 1 1 in the 2 cases.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:26Z
fe7444f75998ced6,methods_tooling,decision_point,clinical,unknown,,"To have a rough estimate of the circumferential stress, we inserted the clinically measured pressure p and diameter D into the Laplace formula, .",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:25Z
af75c8c883817524,methods_tooling,decision_point,unknown,unknown,,"The rightmost derivative in Equation 15 is a fourth-ranked stiffness tensor, which can be derived directly from the strain energy functions.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:25Z
6b45c0338251ae18,methods_tooling,decision_point,unknown,unknown,,Different initial guesses may result in different optimized parameters (that may be located at a local minimum) and does not guarantee convergence to a global minimum [46].,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:25Z
20c93b2f68a6504c,methods_tooling,decision_point,unknown,unknown,,The optimized parameters were selected from the combination producing the lowest cost function.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:25Z
0770c2c378c6faaa,methods_tooling,decision_point,unknown,unknown,,A common challenge of the gradient-based optimization techniques is the fact that the optimized parameters depend on the choice of the starting points.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:25Z
2862b58689771818,methods_tooling,decision_point,unknown,unknown,,"The SMC strain energy density function is given as m 3 w = m 1 exp m λ m 2 −1 2 −1 + S λ m + 1 λ M −λ 2 , (8) m 4m 2 2 ρ 2 3 2 2 λ −λ M 0 where m and m are parameters (analogous to k and k in the collagen strain energy 1 2 1 2 function).",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:24Z
df4a40520819a404,methods_tooling,regulatory_risk,unknown,unknown,,A number of indices are used in the clinic to quantify pulmonary vascular stiffness or compliance (inverse of stiffness) [15].,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
bc20a3811f2e7185,methods_tooling,decision_point,clinical,unknown,,"Several clinical studies have shown that elevation of PVS is correlated with the mortality of adult PAH patients [9, 10], and is a better prognostic indicator of disease progression in pediatric PAH patients [11–14].",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
985ecb922705491b,methods_tooling,method_evaluation,clinical,unknown,,"2 Methods 2.1 Clinical Study Magnetic resonance (MR) imaging was performed on a pediatric PAH patient and a cardiac transplant (control) subject, labeled as PH and CT respectively.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
82abee514211ee51,methods_tooling,decision_point,in_vitro,unknown,,"Parameters of a constrained mixture model that are associated with the structure and mechanical properties of elastin, collagen fibers and smooth muscle cells were optimized to fit the patient-specific pressure-diameter responses of the main pulmonary artery.",med,med,0,1,,model:Smooth muscle cells,model:Smooth muscle cells,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
651d5160d5730739,methods_tooling,regulatory_risk,unknown,unknown,,A comprehensive list of commonly used metrics of arterial compliance and stiffness can be found in [19].,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
57923879792c8a4e,methods_tooling,decision_point,in_vivo,unknown,,"This is because there is currently no perfect animal model capable of reproducing all the clinical pathological features associated with any of the groups of PH in human [27, 28].",med,med,0,1,,model:HUMAN,model:HUMAN,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
44ef80ab396dbedd,methods_tooling,manufacturing_constraint,unknown,unknown,,"Please note that during the production process errors may be discovered which could affect the content, and all legal disclaimers that apply to the journal pertain.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
20d5bc72cd395d31,methods_tooling,decision_point,unknown,unknown,,"Based on the optimized parameters, individual stress and linearized stiffness resultants of the three tissue constituents, as well as their aggregated values, were estimated in the pulmonary artery.",med,med,0,1,,model:TISSUE,model:TISSUE,methods_tooling,Methods & Tooling,methods_tooling_v1,d6000cb176fc2b08,2026-02-02T16:07:23Z
f8d7e6f7ee8824c6,methods_tooling,toxicity_flag,unknown,unknown,,KriegAM.(2002).CpGmotifsinbacterialDNAandtheir toxicity than other adjuvants.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
e1784162c74f9560,methods_tooling,decision_point,clinical,unknown,,safetyprofileinaphase1clinicaltrialinpatientswithsolid 11.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
dd1ba7d29b0bda6d,methods_tooling,toxicity_flag,unknown,unknown,,"Ha¨cker H, RM Vabulas, O Takeuchi, K Hoshino, S Akira dose of PT-containing ODN1826 showed considerable andHWagner.(2000).Immunecellactivationbybacterial toxicity in mice, whereas this was not observed with CpG-DNA through myeloid differentiation marker 88 and MGN1703.",med,med,1,1,stem_cell:differentiation,model:MOUSE,stem_cell:differentiation; model:MOUSE,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
d9c69ec563fa7b0d,methods_tooling,decision_point,clinical,unknown,,"Hemmi H, O Takeuchi, T Kawai, T Kaisho, S Sato, H actuallyusedofMGN1703orCpGODNinhumanclinical Sanjo,MMatsumoto,KHoshino,HWagner,KTakedaand trials,thedoseof0.1mg/kgisatthelowerendofthegeneral S Akira.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
c941e7ba688f3794,methods_tooling,decision_point,clinical,unknown,,Phase I clinical study of the toll-like of CpG and non-CpG phosphorothioate-modified oligonu- receptor 9 agonist MGN1703 in patients with metastatic cleotides.,med,med,1,0,target:RECEPTOR,,target:RECEPTOR,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
b9ffb2330e9a1da2,methods_tooling,decision_point,in_vivo,unknown,,"HirshV,LPaz-Ares,MBoyer,RRosell,GMiddletonand after repeated CpG oligodeoxynucleotide administration.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
adb8eb879b8b08d5,methods_tooling,method_evaluation,unknown,unknown,,clease degradation in serum.,med,med,0,1,,model:SERUM,model:SERUM,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
a91f3cc61aa33f9b,methods_tooling,decision_point,unknown,unknown,,Modified deoxyoligonucleotides stable to exonu- nucleotides.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
a08b140da443a2e7,methods_tooling,method_evaluation,unknown,unknown,,The stability of different domized study of gemcitabine and cisplatin with or formsofdouble-strandeddecoyDNAinserumandnuclear without PF-3512676 (TLR9 agonist) as first-line treat- extracts.,med,med,1,0,target:TLR9,,target:TLR9,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
452b6431247e9502,methods_tooling,decision_point,clinical,unknown,,"Furthermore, it is currently being evaluated in Krieg.(1996).CpGmotifspresentinbacteriaDNArapidly clinicaltrialsforthetreatmentofavarietyofcancers.One,a inducelymphocytestosecreteinterleukin6,interleukin12, randomized phase 2 trial in patients with metastatic colo- andinterferongamma.ProcNatlAcadSci(USA)93:2879– rectal carcinoma, has recently been completed and shown 2883.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
3627bd54dd31b2f7,methods_tooling,decision_point,unknown,unknown,,Toxicologic effects of an oligodeoxy- single-strandedCpG-DNAinasequence-andpH-dependent nucleotide phosphorothioate and its analogs following in- manner.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
34acf1ef5b28870c,methods_tooling,toxicity_flag,unknown,unknown,,"Together with the results of acute toxicity tumornecrosisfactorreceptor-associatedfactor(TRAF)6.J studiesfromGLPsafety,weconcludethatanapplicationof Exp Med 192:595–600.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
12c6db241718ddc8,methods_tooling,decision_point,in_vivo,unknown,,"cato,NRWashburnN,MEDevera,XLiang,MTo¨randT CpG DNAinduces sustained IL-12 expressionin vivo and Billar.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
056a050b8698a8e0,methods_tooling,regulatory_risk,unknown,unknown,,Expression of interferon regulatory chem Pharmacol 53:1123–1132.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
021266fba9e54f7a,methods_tooling,method_evaluation,unknown,unknown,,Endocytosis and the recycling of plasma mem- Clin Oncol 140:1615–1624.,med,med,0,2,,model:PLASMA; model:MEM,model:PLASMA; model:MEM,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:22Z
f33dc5069060162c,methods_tooling,toxicity_flag,in_vivo,positive,,"We performedacutetoxicitystudiesinratsbysingleintravenous injectionsof0.8,2.7,or10.4mg/kgofMGN1703orsubcu- taneousinjections0.8,3.1,or15.4mg/kg.Noneofthesein- jections resulted in any toxic effect, neither regarding mortality,clinicalsigns(i.e.,changesinskin,fur,eyes,mu- cous membranes, occurrence of secretions and excretions, autonomic activity, presence of abnormal movements, etc.) norsignificantalterationsaftermacroscopicevaluationofthe externalsurfaceofthebodyandnecropsyoforgans(kidneys, hea",med,med,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
d680eec7eabdd82b,methods_tooling,efficacy_result,in_vitro,unknown,,"The efficacy of MGN1703, with its non- backbonemediatesTLR-9activationviaitssugarbackbone modifiedDNAbackbone,inbothmurineandhumancellsis withCGmotifsenhancingitsimmunomodulatoryeffects.",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
9ec356398be829b0,methods_tooling,method_evaluation,in_vitro,unknown,,"positive RAW264.7 reporter cells (transfected with human Secondary structure of MGN1703 as defined by size of NF–kB responsive endothelial leukocyte adhesion molecule double-stranded stem, size and number of loops, and dis- (ELAM)promoter–greenfluorescentproteinconstruct:ELAM tribution of the CG motifs is crucial for an optimal im- 9) (Supplementary Fig.",med,med,0,1,,model:HUMAN,model:HUMAN,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
8f71d435271c077b,methods_tooling,method_evaluation,in_vivo,unknown,,"(C) In vivo serum levels of IL- covalentlyclosedmolecularstructureofMGN1703.Wehave 12p40aftersevendailyinjectionsofequalmass(60mg,left) shown that the immunomodulatory effect of MGN1703 is andequimolar(1.7nmol,right)amountsofMGN1703(gray clearly dependent on its structure and the CG motif content bars) or ODN1826 (black bars).",med,med,0,2,,model:In vivo; model:SERUM,model:In vivo; model:SERUM,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
86d257c43476a019,methods_tooling,decision_point,clinical,unknown,,"(A) tors, with its most prominent member being MGN1703— Absolute liver weight after seven daily injections of each consistingofonlynaturalDNAtoavoidtoxicitiesandclinical 60mg (left) and 2.5mg (right) of MGN1703 (gray bars) or sideeffectsmostlikelybeingcausedbythePTmodifications, ODN1826 (black bars).",low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
86649043da466890,methods_tooling,decision_point,in_vivo,unknown,,"Discussion Backbone-modifiedODN,especiallyCpGODN-PT,have been evaluated in various clinical trials as promising thera- peuticsoradjuvantsinthetreatmentofallergies,certainin- fections,andcancer[50,51].However,theyalmostallfailed inpivotaltrials,probablyduetoafartoonarrowtherapeutic window.Safetyconcernshadearlierbeenraisedfromresults of in vivo mice experiments, where commonly used CpG ODN-PT caused severe side effects such as destruction of lymphoidorgansandhepatosplenomegaly[39].",med,med,0,2,,model:In vivo; model:MOUSE,model:In vivo; model:MOUSE,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
860fd1d9350011d3,methods_tooling,method_evaluation,unknown,positive,,Chloroquine completely abro- placed by a bicyclic heterobase also overcomes species gated the induction of IFN-gamma-inducible protein 10 in specificity.TheequivalentmoleculebutwithaPT-modified MGN1703-stimulated PBMC and strongly diminished the backbonewasrenderedtoxicandledtospleenenlargement percentage of activated enhanced green fluorescent protein– inmice[55].,med,med,0,1,,model:PBMC,model:PBMC,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
6f5daf90d9268948,methods_tooling,toxicity_flag,unknown,unknown,,"As expected, the ODNdescribedinthepaperbyHeikenwalderetal.[39].The natural (PO) DNA of MGN1703 did not prolong activated absenceoftoxicityafterMGN1703injectionsandthedrastic partial thromboplastin time in peripheral blood samples toxicity from ODN1826 injections was not due to the dif- fromnormaldonors,whereastheCpGODN-PTclearlydid ference in molecular weight (MGN1703>ODN1826) and (SupplementaryFig.S4).",med,med,0,1,,model:BLOOD,model:BLOOD,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
68a33ff88afc1be0,methods_tooling,efficacy_result,in_vivo,positive,,"Effect of MGN1703 and phosphorothioate (PT)- Asshownhere,wehavedevelopedanewfamilyofpotent based oligodeoxynucleotide 1826 (ODN1826) on liver and TLR-9 agonist—the dSLIM family of immunomodula- spleen size from mice and cytokine production in vivo.",med,med,0,2,,model:In vivo; model:MOUSE,model:In vivo; model:MOUSE,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
5adb87132d07182d,methods_tooling,efficacy_result,unknown,negative,,"In case of MGN1703, the CG motif located in the TLR-9hasbeenfoundtobeconstitutivelyexpressedasan single-stranded loop is assessable and may directly interact inactivedimerandtochangeintoanactiveconfirmationupon withTLR-9,whereasincaseofthemodifiedmoleculeMod-3 bindingofCpGDNAintheendosomesothatthecytoplas- degradation of the double-stranded stem containing the CG mic TLR-9 Toll–interleukin 1 receptor signaling domains motifsmayberequired,thusleadingtodecreasedefficacyin come in close proximity, ",high,high,1,0,target:RECEPTOR,,target:RECEPTOR,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
579181cbdae53f28,methods_tooling,decision_point,clinical,unknown,,facilitatingthetranslationofmiceexperimentalresultsinto thatMGN1703containingonlynaturalPObondsinitsDNA clinical trials.,low,low,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
4884d1a8d17bcfe8,methods_tooling,manufacturing_constraint,unknown,unknown,,"A synthetic an inhibitor of endosomal acidification – a process necessary CpG ODN analogue in which the deoxycytidine was re- for TLR-9 signaling [49,56].",med,med,0,0,,,,methods_tooling,Methods & Tooling,methods_tooling_v1,faf12389786a1abb,2026-02-02T16:07:21Z
