lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
compliance,cache/rss/3e8b5c2344b0408fd99a3a92029e05ff.pdf,3e8b5c2344b0408fd99a3a92029e05ff.pdf,2,13,"Whileforthefirsttwo of SbPbO is derived from SbTlO by replacing Tl by 3 3 3 3 3 candidates, relativistic effects lead only to an insignifi- Pb and subsequently relaxing both the ionic positions cant modification of the band structure, for SbTlO , a and the cell shape with AFLOW [56–58] and the Vi- 3 large SOC-induced band splitting of 229meV is found in enna ab initio simulation package (VASP) [59–61] with the conduction band manifold.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/3e8b5c2344b0408fd99a3a92029e05ff.pdf,3e8b5c2344b0408fd99a3a92029e05ff.pdf,2,14,Element substitution of settings according to the AFLOW standard [62].,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/3e8b5c2344b0408fd99a3a92029e05ff.pdf,3e8b5c2344b0408fd99a3a92029e05ff.pdf,2,17,tomatic k-point determination feature in AFLOW is set Analysisoftheorbital-projectedbandstructuresoutlines to utilize 1000 k-points per reciprocal atom resulting in that the splitting is associated with a prototypical inver- a Γ-centered 10×10×1 grid for the 2D facet calcula- sion of the band character at the high-symmetry K- and tions.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/3e8b5c2344b0408fd99a3a92029e05ff.pdf,3e8b5c2344b0408fd99a3a92029e05ff.pdf,2,25,"METHODS for silver 4d-states (U = 5.8eV, J = 0.0eV), and the k-path for the band-structure calculations are inherited fromtheAFLOWstandardworkflow.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/3e8b5c2344b0408fd99a3a92029e05ff.pdf,3e8b5c2344b0408fd99a3a92029e05ff.pdf,2,27,The remaining simulation parameters were rate relativistic band structure calculations on top of ex- chosen by employing the profile moderate of the FLEUR isting AFLOW [56–58] workflows for standardized high- input generator.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/3e8b5c2344b0408fd99a3a92029e05ff.pdf,3e8b5c2344b0408fd99a3a92029e05ff.pdf,3,13,The first category of bulk systems giving rise to AgBiO and NaBiO sheets is characterized by 3 3 anisotropic metal-oxygen bond strengths as outlined in Band structure analysis Ref.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/47eee9997e0b69e0d0e99ec54e71c7de.pdf,47eee9997e0b69e0d0e99ec54e71c7de.pdf,2,24,"In [28] it was proposed to integrate SMA wires into glass fiber textiles usingTailoredFiberPlacement(TFP).Inthisconfiguration,loadtransferdoesnotrelysolelyonthe direct interface between SMA and polymer matrix but is mediated by the surrounding textile archi- tecture,whichsignificantlyreducesthelikelihoodofinterfacialdebonding.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/47eee9997e0b69e0d0e99ec54e71c7de.pdf,47eee9997e0b69e0d0e99ec54e71c7de.pdf,3,22,"At the base of the SMAHC,a90mmwidesolidreinforcementribisintegratedtofacilitatesecuremountingwithinthe testbench.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/48c5e4fea42a0aa6f6594738020ba38e.pdf,48c5e4fea42a0aa6f6594738020ba38e.pdf,1,7,"Classical spring-dashpot networks (Maxwell, standard linear solid) satisfy the alignment and recurrence conditions.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/48c5e4fea42a0aa6f6594738020ba38e.pdf,48c5e4fea42a0aa6f6594738020ba38e.pdf,2,9,"Classicalspring-dashpotnetworks–Maxwell,Kelvin-Voigt,StandardLinearSolid, andtheirfinitegeneralizations–yieldlinearordinarydifferentialequationsforthecon- stitutiverelations.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/4a57a0b7b1c0bc79f2834dc1f2002f3a.pdf,4a57a0b7b1c0bc79f2834dc1f2002f3a.pdf,2,9,"Thisgapmattersbecauseenvironmentalvariationimposesverydifferentelec- trophysiological challenges: acidic environments elevate proton influx, alkaline conditions demand strongly negative ∆ψ, high salinity increases cation leakage, and elevated temperature raises membrane permeability.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/516c7689c0fc3b23dc6f0544a93e4ee3.pdf,516c7689c0fc3b23dc6f0544a93e4ee3.pdf,3,4,Individuals flow from susceptible to infectious and infectious to protected compart- ments in the standard way in SIRS models.,code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/5465b84fe5411f5f2f32f18edc816bd3.pdf,5465b84fe5411f5f2f32f18edc816bd3.pdf,1,8,Introduction idic transport under external physical fields is still lack- Nanofluidic devices facilitate ion transport within ing.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5465b84fe5411f5f2f32f18edc816bd3.pdf,5465b84fe5411f5f2f32f18edc816bd3.pdf,3,10,"is illus- Γ =  (cid:113) 1+(χ γ )2−1, Z 3 ∪Z 4 (10) + − The deviation from equipartition in Fig. 1(e) (blue Thegoodaccuracies(SM,section5)oftheaboveforms color, Ω ent ≫Ω ele ) signs non-linear regimes, including further verify the regime classification.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,1,"A Wide-Regulation-Range Hybrid Switched-Capacitor Converter for 48V Automotive Power Systems Georgios Spanodimos Guanyu Qian Xiaofan Cui Electrical and Computer Engineering Electrical and Computer Engineering Electrical and Computer Engineering University of California, Los Angeles University of California, Los Angeles University of California, Los Angeles Los Angeles, USA Los Angeles, USA Los Angeles, USA georspano22@ucla.edu gyqian@ucla.edu cuixf@seas.ucla.edu Abstract—This paper presents a hybrid switched-capacitor v out converter (HSCC) with a novel multi-mode modulation (3M) V in C scheme for wide-range voltage regulation in 48-V automotive O + power systems.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,7,These results show that the pro- posed HSCC significantly extends the practical regulation range ofresonantswitched-capacitorconverterswhilemaintaininghigh efficiency.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,10,"With the deployment of autonomous driving systems, vehicles are increasingly required to execute complex AI workloads locally, resulting in a substantial rise in onboard computing power demands from hundreds of watts to several kilowattsinnext-generationvehicles[1],[2].Theconventional 12Vlead-acidbattery-basedarchitectureisnolongersufficient to support such high-performance computing and electrified loads.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,13,Schematicofthehybridswitched-capacitorconverter.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,14,"sub-5Vpoint-of-load(PoL)suppliesforonboardXPUs,while meeting stringent requirements on efficiency, power density, and transient performance.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,15,"In this paper, we propose a hybrid switched-capacitor (HSCC) voltage regulator with a new multi-mode modulation (3M) scheme, a potential next-generation PCS for 48V auto- motive architectures.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,19,The proposed PCS adopts a flying-capacitor multi-level (FCML) switched-capacitor topology with a small output resonant inductor.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,21,"In addition, the converter features tight voltage regulation, wide step- down conversion ratios, and high efficiency, which are rarely achieved simultaneously in existing switched-capacitor-based designs.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,1,22,Conventional automotive systems often employ DC– DC converters based on transformer-isolated topologies [4].,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,2,6,"Switched-capacitor converters (SCCs) have emerged • State 2 (T 2 :[t 1 ,t 2 ]): C out discharges to ground.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,2,8,"fering improved power density by replacing bulky magnetic In the proposed modulation scheme, the converter transi- components with capacitors as the primary energy-transfer tions from State 1 to State 3.",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,2,14,"an LC resonant tank, is designed to eliminate hard-switching To facilitate the analysis of the converter dynamics, we losses through soft-switching operation.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,2,25,"In seriesresistance(ESR)oftheflyingcapacitor.Asaresult,the particular,ata3:1conversionratio,efficiencystaysabove88% statetrajectoryoveronecompleteswitchingperiodisgoverned under all-load operation.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5581b899209cf302d1b4028ff892a22f.pdf,5581b899209cf302d1b4028ff892a22f.pdf,3,20,"(11) Lr,1 1 L r Toeliminateturn-onswitchinglossbyrecoveringtheenergy Then, the inductor current in State 2 can be expressed as stored in the transistor parasitic output capacitances C OSS , (cid:18) (cid:19) ZVS operation is desirable.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/57b64e47922d28e0ac65a07898be4f8f.pdf,57b64e47922d28e0ac65a07898be4f8f.pdf,1,21,"Similarly,Chakrabartiand anisotropy, and kinetic barriers all contribute to the Dasgupta [9] proposed a nonlinear instability mecha- complexity of pattern formation.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/57b64e47922d28e0ac65a07898be4f8f.pdf,57b64e47922d28e0ac65a07898be4f8f.pdf,2,11,"tinguishbetweendisorderedmoundgrowth,regularme- Today, the consensus is that multiple mechanisms can andering,andhighlyorderedfacetedpyramids.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/57b64e47922d28e0ac65a07898be4f8f.pdf,57b64e47922d28e0ac65a07898be4f8f.pdf,2,19,These results are relevant for the ratio- andFranktheorytounderstandhowsurfacekineticsde- nal design of surface templates and the development pendonvaporsupersaturationandsubstratemisorienta- of nanostructured materials via bottom-up fabrication tion angle.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/57b64e47922d28e0ac65a07898be4f8f.pdf,57b64e47922d28e0ac65a07898be4f8f.pdf,2,21,"3Dstructuresthroughmeanderstostepbunches,which dependsonthesurfacemisorientation.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/57b64e47922d28e0ac65a07898be4f8f.pdf,57b64e47922d28e0ac65a07898be4f8f.pdf,2,26,"While twointerrelatedcomponents,enablingindependentcon- meandered steps arise from lateral instabilities under trol of each of them and enhancing both the efficiency moderate anisotropy and diffusion rates [20], pyrami- ofsimulationsandthemodel’sadaptability.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/57b64e47922d28e0ac65a07898be4f8f.pdf,57b64e47922d28e0ac65a07898be4f8f.pdf,3,23,"In contrast, atoms located in less stable ofstepmeandersistheESbarrier,locatedatthetopof positions-suchasthosewithonlyasinglebondtothe the step (Fig. 2b), which hinders adatom crossing the step or entirely isolated on the terrace - require addi- step.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5986e755707ef34b6b702a742cda2eae3028ac2217dbdb9ce88102b3a60bf0ca.pdf,5986e755707ef34b6b702a742cda2eae3028ac2217dbdb9ce88102b3a60bf0ca.pdf,2,10,"Functionally, these changes compromise self- renewal, bias lineage specification and impair differentiation capacity, notably blocking neuronal differentiation while promoting mesodermal-like fates.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5adfc26b348c065e12ac3d58909f1bc2.pdf,5adfc26b348c065e12ac3d58909f1bc2.pdf,2,3,"To date, descriptors derived from readily available geometric information have often been used to approximately characterize bonding in materials.[4, 30, 31, 32, 33] Currently, a large-scale comparison of the predictive power of geometric descriptors and quantum-chemical bonding descriptors in machine learning of material properties for solid-state materials is lacking.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5adfc26b348c065e12ac3d58909f1bc2.pdf,5adfc26b348c065e12ac3d58909f1bc2.pdf,2,14,"Accordingly, the target material properties considered in this study include the maximum bond-projected force constant, the last peak (highest-frequency) of the phonon density of states (DOS), thermodynamic data (such as heat capacity, vibrational entropy, Helmholtz free energy, and internal energy), mean squared thermal displacements, elasticity data (bulk and shear modulus), and lattice ther- mal conductivity.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/5adfc26b348c065e12ac3d58909f1bc2.pdf,5adfc26b348c065e12ac3d58909f1bc2.pdf,3,1,"elastic moduli, or thermal conductivities using standard density functional theory (DFT) simulations.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/6012e3c1ae6a8c552268e05cc7e0bd97546e18ba8f4c10a3fccddf0b6370f6a5.pdf,6012e3c1ae6a8c552268e05cc7e0bd97546e18ba8f4c10a3fccddf0b6370f6a5.pdf,3,6,"At the molecular level, numerous 41 biomolecules, including amino acids and sugars, exhibit homochirality — an essential 42 prerequisite for biological order.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/60555e99a528319d125215886623ff5d.pdf,60555e99a528319d125215886623ff5d.pdf,3,3,"The observation of skyrmions has been reported across various platforms including bulk chiral magnet crystals [2–5], exfoliated thin flakes [6], interfacially asymmetric magnetic multilayers [7–10], and nanowires [11,12].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/60555e99a528319d125215886623ff5d.pdf,60555e99a528319d125215886623ff5d.pdf,3,5,"Specifically, strong perpendicular magnetic anisotropy (PMA), dipolar interaction, Dzyaloshinskii–Moriya interaction (DMI) and skyrmion lattices have been reported in an above-room- temperature vdW ferromagnet Fe GaTe [15–23], providing a new platform for 3 2 manipulating and constructing skyrmion-based configurations.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/60555e99a528319d125215886623ff5d.pdf,60555e99a528319d125215886623ff5d.pdf,3,7,These techniques typically result in either a pure skyrmion phase or a hybrid phase comprising skyrmions interspersed with disordered labyrinthine domains.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,2,6,"Therefore, we explored malondialdehyde (MDA), a byproduct of lipid peroxidation, and glutathione peroxidase 4 (GPX4), as a marker of redox capacity, in multiple IRI models.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,2,9,"MDA was measured using a colorimetric assay with N-methyl-2-phenylindole, methanol, acetonitrile and hydrochloric acid and quantified at 595 nm.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,2,10,GPX4 protein concentrations were investigated using standard western blotting.,code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,6198a5aa70bda0564102068ecd3fb425b63ae537d2299a64c5242fcf2d216b8b.pdf,3,13,"Additionally, a cellular repair mechanism of lipid peroxidation, represented by glutathione peroxidase 4 (GPX4), was used in support of MDA to provide insights on the redox capacity during IRI.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,1,4,"DependingonthemeltingvelocityV andthespacingλofthepre-solidified m lamellar microstructure, an unexpectedly rich diversity of melting patterns is observed, with good agreement between experiments and simulations.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,1,29,"b) and d) are 4-times enlarged details of the thendeliveredbyperiodic, coupled-growthpatternsthat regionofthetrijunctionsforthepatternsina)andc),respec- extendinsteady-stateoveraplanarisothermclosetoT E .",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,1,34,1a and 1b) falls close (x is parallel to the isotherms).,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,1,35,λ: interlamellar spacing.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,1,36,"toacharacteristiclength,theJackson-Huntspacingλ , JH which varies as λ JH ∼V s− 1/2 [14, 25].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,2,41,"The result- arepresent,withdiffusionfluxesnaturallygeneratedow- (cid:112) ing spacing is close to λ = d D/(V P) [25], where ing to the difference between the concentrations at the JH 0 s d is a weighted solid-liquid capillary length, D is the α-liquid(C )andtheβ-liquid(C )interfaces;(ii)the 0 Lα Lβ solute diffusion coefficient in the liquid, and P ≈ 0.0293 MZ where the primary β crystals coexist with the liquid is an integration constant [26].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,2,44,"For comparison, PF simulations for fusion length l = D/V , when T deviates from the d m tip",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,3,7,"This (cid:112) establishes when the length ρ = d D/V , which gives 0 m a measure for the radius of curvature of the interfaces close to the TJ [14, 20, 29, 30], is much smaller than the spacing.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,3,18,"Moreover, the fluxwithin the MZ (ii) presents a significantlateralcomponentillustratedbythecurvature of the black iso-concentration line, yielding a continuous melting of β between T and T , in line with the di- TJ tip rection of the flux near the TJ (i).",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,3,29,"This taldashed-dottedlinelocatestheeutectictemperature,while still permits a solute flux from β to α in the liquid, and for V = 100 µm/s and 1 µm/s, an iso-concentration line is the diffusive coupling between the two melting solids is m shown in black.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/61ed84e24258c0a5744e0fa9628d11fa.pdf,61ed84e24258c0a5744e0fa9628d11fa.pdf,3,35,"Note that the lateral fluxes The lateral flux progressively vanishes as illustrated by 0 in the MZ, that increase with V , ensure a continuous the flatness of the black iso-concentration line at V = 1 m m melting of β from T to T .",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/651d057955a5c730db38440bf8070a4c.pdf,651d057955a5c730db38440bf8070a4c.pdf,1,1,"ki Environment Environnement Canada Canada Atmosptteric Service ,- ; Environment de l'environnennent Service atmosphérique CANADIAN CLIMATE NORMALS NORMALES CLIMATIQUES AU CANADA VOLUME 1951-1980 ; Canacil",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/682663e8ff744514397d045a52599ce8.pdf,682663e8ff744514397d045a52599ce8.pdf,3,14,"interfacial disorder[29, 57].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
