pdf_name,page,sentence,lens,event_type,outcome,confidence,context_strength,source_weight,tags,entities
buildin_physics_heat_air_leseprobe.pdf,31,"Vapourreleaseindoorstouche≈13.5kg/day,whiletheoutdoorclimateduringthe coldweekconsideredgives: Relative Temperature humidityfor Meanwind Wind Temperature ∘ C roof, ∘ C −2.5 ∘ C,% speed,m/s direction −2.5 −3.9 98 3.8 NE Themeanwindspeedistheonemeasuredinthenearestweatherstationataheight of10m.Astheestateformsaclosedlandscape,theeffectiveterrainroughnessof 1mandafrictionvelocityof0.47m/schangesthisvalueinto: v=1.12 ln(h+1) m∕s withhheightabovegrade.Windpressurefollowsfrom0.6Cv2withCequalto: Windanglewiththenormaltothefrontfacade 0 45 90 135 180 225 270 315 Front 0.2 0.05 −0.25 −0.3 −0.25 −0.3 −0.25 0.05 Back −0.25 −0.3 −0.25 0.05 0.2 0.05 −0.25 −0.3 Sideleft −0.25 0.05 0.2 0.05 −0.25 −0.3 −0.25 −0.3 Sideright −0.25 −0.3 −0.25 −0.3 −0.25 0.05 0.2 0.05",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""wind"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""roof"", ""entity_variant"": ""system"", ""role"": ""context""}]"
building-physics.pdf,1,"itio n It treats all the basic knowledge: heat and moisture Physics transfer and the implication of these for energy household of buildings and the durability of structures (interstitial condensation, etc.), daylighting and artificial lighting, passive solar gain and sun shading, ventilation and air quality, etc.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""ventilation"", ""entity_variant"": ""system"", ""role"": ""context""}]"
building-physics.pdf,6,"Zeegers, Central Government Real Estate Agency, The Hague – Heat, heat transport, thermal insulation – Moisture, moisture transport, condensation – Heat and moisture transport in practice – Acoustics – Sound insulation and sound proofing – Applied sound insulation ir.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}]"
building-physics.pdf,6,"van der Linden, Delft University of Technology – Heat, heat transport, thermal insulation – Moisture, moisture transport, condensation – Heat and moisture transport in practice – Lighting – Thermal comfort – Ventilation and infiltration – Solar gain and solar control – Acoustics – Sound insulation and sound proofing – Applied sound insulation – Fire safety Chapter 13 Fire safety is based on material of ing.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""ventilation"", ""entity_variant"": ""system"", ""role"": ""context""}]"
building-physics.pdf,9,"VII Table of contents 6 Ventilation and infiltration 99 6.1 Basic ventilation 100 1 Heat, heat transport, thermal 6.2 Summer ventilation 105 insulation 1 6.3 Driving forces behind natural 1.1 Basic principles of heat transport 2 ventilation 106 1.2 Heat resistance of constructions 8 6.4 Air permeability through the building 1.3 Temperature progression in shell 110 constructions 13 1.4 Heat accumulation 15 7 Solar gain and solar control 117 1.5 Schematization of a construction; thermal 7.1 Amount of sunlight received 118 bridges 19 7.2 Sunscreens 121 1.6 Thermal stress 24 8 Energy and energy performance 127 2 Moisture, moisture transport, 8.1 Energy use 128 condensation 27 8.2 Energy savings and financial analyses 131 2.1 Vapour transport 28 8.3 European energy performance 2.2 Relative humidity in buildings 31 legislation 133 2.3 Surface condensation 36 8.4 Energy performance of new buildings: the 2.4 Vapour diffusion 39 EPC calculation 134 2.5 Interstitial condensation 41 8.5 Energy efficiency of existing buildings: the 2.6 Climate categories and condensation 45 energy label 138 2.7 Position of insulation and vapour-retardant 8.6 Nearly zero energy buildings 138 layers 46 8.7 Passive building 139 2.8 Other forms of moisture transport 47 9 Sustainable construction 141 3 Heat and moisture transport in 9.1 BREEAM-NL 142 practice 51 9.2 GPR 143 3.1 Outer walls 52 3.2 Floors, foundations and cellars 59 10 Acoustics 145 3.3 Roofs 62 10.1 Basic terms 146 10.2 Evaluating sound 155 4 Lighting 71 10.3 Sound absorption 158 4.1 Basic principles 72 10.4 Acoustics of the room 162 4.2 Artificial lighting 77 4.3 Daylighting 81 11 Sound insulation and sound proofing 167 5 Thermal comfort 87 11.1 Sound insulation between rooms 168 5.1 Fanger’s thermal comfort model 88 11.2 Measuring airborne sound insulation in a 5.2 Desired indoor temperature based on laboratory 178 PMV 89 11.3 Sound insulation in practice 181 5.3 Adaptive thermal comfort 93 11.4 Installation noise 186 5.4 Local discomfort 97 11.5 Sound insulation and sound proofing of facades 186 9006106121_Inner.indb 7 30/03/18 08:51",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""ventilation"", ""entity_variant"": ""system"", ""role"": ""context""}]"
building-physics.pdf,17,"The heat than the laboratory value due to the influence resistance of 100 mm of insulation material is of moisture, aging etc.",climate,climate_resilience,negative,high,strong,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}]"
building-physics.pdf,18,The level of heat transfer through 180 mm concrete convection will be greater on the outside than on the inside because of the wind.,climate,climate_resilience,negative,high,strong,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""wind"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""concrete"", ""entity_variant"": ""material"", ""role"": ""context""}]"
building-physics.pdf,28,"itio n It treats all the basic knowledge: heat and moisture Physics transfer and the implication of these for energy household of buildings and the durability of structures (interstitial condensation, etc.), daylighting and artificial lighting, passive solar gain and sun shading, ventilation and air quality, etc.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""ventilation"", ""entity_variant"": ""system"", ""role"": ""context""}]"
c78bff2377fa6796b67468183ab0557568c64579ab0627173f08274703c9e6af.pdf,13,"Daily moderate ethanol exposure significantly reduced the proportion and number of these cells, both across the vessel wall and within the neointima (Fig 9).",climate,climate_resilience,positive,med,strong,0.90,climate_resilience|construction_climate_interaction,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""exposure"", ""entity_variant"": ""concept"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""wall"", ""entity_variant"": ""system"", ""role"": ""context""}]"
c78bff2377fa6796b67468183ab0557568c64579ab0627173f08274703c9e6af.pdf,17,"Moderate alcohol reduced, whereas binge exposure increased, this cell population within the remodeled vessel wall.",climate,climate_resilience,positive,med,weak,0.90,climate_resilience|construction_climate_interaction,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""exposure"", ""entity_variant"": ""concept"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""wall"", ""entity_variant"": ""system"", ""role"": ""context""}]"
c8d2ab084cdcfdfd74fa0084544b53ca.pdf,14,Stage 3 Personalized Representation Enhancement Sub-N Personalized fine-tuning Personalized representation Personalized Zero-shot learning module calibration data Stage 2 Scenario-Oriented Fine-Tuned Adaptation Scenario-specific fine-tuning Scenario-specific adaptation Scene related datasets module Stage 1 “Data + Knowledge” Neural Representation Foundation Model Pre-training Neural representation Large-scale Knowledge Physical information learning foundation model EEG/iEEG/MEG dataset of neuroscience Figure 6 A three-stage paradigm for EEG enhancement.,climate,climate_resilience,neutral,high,moderate,0.90,climate_resilience|construction_climate_interaction,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""adaptation"", ""entity_variant"": ""concept"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""foundation"", ""entity_variant"": ""system"", ""role"": ""context""}]"
c95c6721ec85403069b7836f58be42db807745add4e628822cf03a113864bd23.pdf,16,"Due to short exposure time, the excitation intensity needed to be higher (100% of the maximum), and the beam size smaller, to avoid bleaching too many fluorophores at once.",climate,climate_resilience,neutral,med,strong,0.90,climate_resilience|construction_climate_interaction,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""exposure"", ""entity_variant"": ""concept"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""beam"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,5,"The concept of building envelope in terms of thermal transient response, moisture tolerance, thermal effusivity of the floor 36 2.1 Thermal transient response 36 2.1.1 Detailed analysis of thermal transient response 37 2.1.2 Schimdt´s differential method of heat conduction differential equation solution 39 2.1.3 Temperature damping 40 2.1.4 Phase shift of temperature damping amplitude 43 2.2 Moisture tolerance at the envelope level at night 44 2.2.1 Humidity sources 44 2.2.2 Air humidity 45 2.2.3 Vapour diffusion 47 2.2.4 Interstitial condensation 47 2.2.5 Consequences and requirements for the building fabric 53 2.2.6 Building fabric evaluation of moisture limiting 56 2.3 Floor constructions performance 58 2.3.1 Building Physics´ performance of the floor 59 2.3.2 Thermal effusivity performances of floor structures 60 2.3.3 Decrease in contact surface temperature of floor 62 2.3.4 Floor above grade 67 5",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""building envelope"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,6,"Evaluation of structures in multi-dimensional heat transfer, thermal bridges and thermal fields, transparent construction - windows and doors, air permeability of joints and cavities 76 3.1 Thermal bridges 76 3.1.1 Effect of thermal bridges in buildings, heat loss 80 3.2 Multidimensional heat transfer – the temperature field 82 3.2.1 Examples of calculations of temperature fields 86 3.3 Transparent parts design 88 3.3.1 Division of transparent parts 88 3.3.2 Simple window 89 3.3.3 Double layered window 90 3.3.4 Double window 91 3.3.5 Multiple glazing 91 3.3.6 Window with shutters 92 3.3.7 Examples of calculation of temperature fields in the instalation of window 93 3.4 Air permeability 94 3.4.1 The air permeability of materials 95 3.4.1.1 Moving of air through the structures 96 3.4.1.2 Air permeability of joints and cavities 97 3.4.1.3 Effect of air exchange on the humidity indoors 99 Self-evaluation questions, Summary 100 4.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""window"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,7,"The mission is to pass and gain knowledge that affect the design, evaluation and assessment of building structures for thermal protection, i.e. design of building envelope (exterior, roofs, transparent parts - windows, doors; and the floor above grade) with aim to create a suitable heat-air-moisture microclimate.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""building envelope"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,7,"Building Physics – Heat, Air and Moisture, 2007.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,8,"This part of the physics building will be devoted to the description of processes in nature (heat and moisture flow, the movement of matter (air) - on the basis of temperature, humidity, pressure and their changes.",climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,9,"Building Physics – Module 1 List of symbols and abbreviations Key to symbols and abbreviations A symbol value unit b ∆ θsi The safety margin K θae The ambient temperature °C θai indoor air temperature °C θag soil temperature and soil °C θe external computing temperature in winter °C θi internal computing temperature °C calculation of soil temperature adjacent to the θg building structures °C θm,e average annual ambient temperature °C amplitude of temperature fluctuations on the soil (θ ni ) 0 surface oC θp average temperature at the depth of soil °C θse outer surface temperature °C θsi inner surface temperature °C θsi,N the lowest inside surface temperature °C critical surface temperature on the formation of θsi,80 mold °C λ thermal conductivity W/(m.K) λn thermal conductivity of unfrozen soils W/(m.K) λz thermal conductivity of frozen soils W/(m.K) ν propagation speed of thermal waves m/s ν air velocity m/s a ρ density kg/m3 ρs density of dry soil kg/m3 χ point thermal transmittance W/K Ψ linear thermal transmittance W/(m.K) linear thermal transmittance of contact walls and Ψg floors W/(m.K) linear thermal transmittance for marginal thermal Ψg,e insulation floor W/(m.K) w mass of soil moisture % m φ relative humidity % basic heat loss heat transfer Q W o (STN 06 0210) 9",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,11,"- Construction and building protects us: (cid:1) from extremes of temperature,, (cid:1) moisture, (cid:1) excessive noise.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,12,Building Physics – Module 1 (cid:1) value is closely related to exposure evaluation of physical factors on the construction and building users.,climate,climate_resilience,neutral,low,moderate,0.90,climate_resilience,"[{""entity_type"": ""resilience_term"", ""entity_name"": ""exposure"", ""entity_variant"": ""concept"", ""role"": ""context""}]"
CDVERSION-physics.pdf,16,declared value of thermal variables - expected values of thermal properties of building material or product (product certification) ♦ estimated from measured data at reference conditions of temperature and humidity ♦ for the fixed part and a confidence level ♦ appropriate reasonable expected service life under normal conditions The certificate of conformity according to the declared value must be alleged in one of two sets of conditions with reference temperature + 10 oC (I) or + 23 oC (II) and the moisture content corresponding to the steady- state moisture sorption (conditioning at least 6 hours before the test) relative humidity of 50%.,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,17,Building Physics – Module 1 Objective – to ensure proper heat and humidity inside the climate-comfort.,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,35,Summary Σ Buildings are inextricably linked with the natural environment must therefore be designed to create suitable building has indoor environment including thermal- moisture microclimate.,climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,36,"The concept of building envelope in terms of thermal transient response, moisture tolerance, thermal effusivity of the floor Role ∆ The purpose of this chapter is to familiarize students with the concept and design of Building Structures in terms of transient thermal state, i.e. state when the temperature varies with time.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""building envelope"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,36,In terms of transient conditions are also evaluated packing structures when exposed to moisture conditions and evaluates the annual balance of condensed and evaporated moisture to water vapor diffusion.,climate,climate_resilience,negative,low,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,36,"Objectives After studying this chapter you should know: - Evaluate building design in terms of transient thermal state - Humidity regime, i.e., condensed and evaporated moisture by diffusion of water vapor in the annual session - Rate floor design in terms of trapping heat in the building - Rate floor design in terms of thermal techniques for field Introduction In this chapter we will address the design and creation of construction building envelope ζ structures.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""building envelope"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,44,"ψ = 0 Fig.6 Scheme of phase shift of temperature damping amplitude 2.2 Moisture tolerance at the envelope level at night Building materials, with few exceptions, always contains moisture.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,44,"Humidity greatly affects the thermal properties of building materials, especially thermal conductivity ""λ"" and specific heat capacity ""c"".",climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,44,"Distribution of moisture in building structures is usually uneven and depends mainly on water vapor pressure, temperature, structure of a substance or composition structures.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""structure"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,45,"Meteorological moisture ⇒ penetrates into the structure by direct contact with the surface structures in meteorological precipitation (rain, snow).",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""structure"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,45,Sorption moisture ⇒ moisture in the air is getting into structures by sorption.,climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,45,"Operating humidity ⇒ penetrates into the construction of plants producing high-moisture (washing, cooking, swimming, etc.) Possibility of removing ⇒ suitable water- and vapour barrier finishing 2.2.2 Air humidity Atmospheric air is always a mixture of dry air and water vapour.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,46,"Building Physics – Module 1 temperature at which the vapour saturated air is called ⇒ the dew point temperature „θdp “ [ o C ] if the temperature of the assessment ""θ"" will θ < θdp ⇒ condensation occurs relative humidity ""ϕa ” [%] expresses at a given temperature level of saturation by vapour p ϕa = p d .100 [%] sat partial vapour saturation pressure “p “ in Pa can be given by: sat 23,589991.θ +1513,86688 p sat = exp  236+θ   for θ ≥ 0 [Pa] 28,9205.θ +1751,21042 p sat = exp  273+θ   for θ ≤ 0 [Pa] and relative humidity outdoors “ϕe “ approximately by: 93.θ −3153,5 ϕe = θ ae −39,17 for – 21 oC ≤ θ ≤ + 25 oC ae dew point temperature “θdp “ is calculated: ϕ .p  1513,86688−236.ln a sat   100  θdp = ϕ .p  for θ ≥ 0 [oC] ln a sat −23,589991  100  ϕ .p  1751,21042−273.ln a sat   100  θ dp = for θ ≤ 0 [oC] ϕ .p  ln a sat −28,9205  100  2.2.3 Vapour diffusion 46",climate,climate_resilience,negative,med,strong,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,47,"Building Physics – Module 1 The different air temperatures in the environment and the same relative humidity ""ϕ” ⇒ are partial vapour pressure ""p "" different (gas equation of state), even though the moisture content in a given space is d constant.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,49,"the evaluation of building structures on the surface condensation is not possible to determine the upper limit ϕai,max, even when there will be no condensation of water vapor in the space defined humidity.",climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,53,"Fig.9 Graphic determination of condensation zone, steps A – F – process 2.2.5 Consequences and requirements for the building fabric Moisture in the structures deteriorates their thermal properties.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,53,Depending on the type of internal operations humidity in indoor environments can be divided into operations dry ϕai ≤ 50 % moist ϕai ≅ 60 – 80 % normal ϕai ≤ 60 % wet ϕai ≥ 80 % From an economic point of view is not always possible to design structures without condensation.,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""humidity"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,56,"t j < 0 annual balance of moisture is, when absolute value „g “ v g k < g v positive g k > g v negative Note: If the annual moisture balance calculated without the impact of solar radiation is positive, such a construction is still reserve for potential further drying in the course of solar radiation.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,56,2.2.6 Building fabric evaluation of moisture limiting Hygienic demand ⇒ The surface condensation indoors is not allowed.,climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,57,"In structures where there is no threat desired function can accept a limited condensation of water vapour, but during the whole year of operation, the annual balance of condensed water vapor “g “ and evaporated k moisture “g “ has to be positive.",climate,climate_resilience,negative,low,weak,0.90,climate_resilience|has_hazard,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}]"
CDVERSION-physics.pdf,59,"These functional requirements will reflect the transfer of heat, moisture and air, building structure, thermal stability of room and net energy demand.",climate,climate_resilience,negative,med,moderate,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""structure"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,59,"Of these criteria, thermal properties of floor structures to ensure values: ● thermal resistance, ● surface temperature indoors, ● moisture tolerance, ● thermal effusivity, ● heat flow rate.",climate,climate_resilience,negative,med,weak,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}]"
CDVERSION-physics.pdf,68,Building Physics – Module 1 ● Thermal resistance of floor construction on natural terrain shall be deposited in layers of hydro insulation against soil moisture (see Fig. 17) ● The thermal transmittance of the structure in contact with the soil shall be determined according to STN 73 0540-4 or BS EN ISO 13370th The standards currently directly related to the design and assessment of structures and structural details of the lower structure (and thus the floor construction) include: ● STN EN ISO 6946 ● STN EN ISO 10211 ● STN EN 12831 ● STN EN ISO 13370 ● STN EN ISO 13788 ● STN EN ISO 13789 ● STN EN ISO 14683 ● STN 73 0540-1/4 envelope thickness soil (grade) floor structure Fig.18 Scheme of the floor above grade.,climate,climate_resilience,negative,med,strong,0.90,climate_resilience|has_hazard|construction_climate_interaction,"[{""entity_type"": ""hazard"", ""entity_name"": ""moisture"", ""entity_variant"": ""hazard"", ""role"": ""exposure""}, {""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""floor"", ""entity_variant"": ""system"", ""role"": ""context""}, {""entity_type"": ""system"", ""entity_name"": ""structure"", ""entity_variant"": ""system"", ""role"": ""context""}]"
