event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
4de7c1ed59fa1387,toxicity_flag,in_vivo,med,Effect of PSK on natural killer cell activitya Cells Patient Specific lysis (%) against K562 (mean_+ SD; E/T = 10) in the presence of PSK at 0 gg/tal 10 gg/ml 50 gg/tal 100 gg/ml 500 gg/tal (medium al,+0.0,+0.0
9ee1c4f1c1cad054,toxicity_flag,in_vivo,med,Dose-dependent effect of PSK on the generation of cytotoxic effector cellsa Target Concentration Specific cytotoxicity (%) after culture with PSK (mean_+ SD; E/T = 10) of PSK (gg/ml) Before culture 2 ,+2.0,+0.0
1d2f682a60fcff48,toxicity_flag,unknown,low,"Cytotoxicity of spleen lymphocytes was assessed by 12-h 5aCr-release assay, according to the method described in Materials and methods * P <0.05, ** P <0.01, *** P <0.001, vs medium alone Table 5.",+0.0,-1.0
344cf8f2051d09f5,toxicity_flag,in_vivo,med,Effect of PSK on the Generation of cytotoxic effector cells a Patient Lympho- Concentration Specific lysis (%) (mean ± SD; E/T -- 10) cytes of PSK (~g/ml) Against K562 Against KATO-3 Beforeculture Day,+0.0,+0.0
10b2b4edab712838,toxicity_flag,in_vitro,low,"Cytotoxicity of the a cells was assessed by 12-h 5~Cr_release assay according to the method described in Materials and methods * P <0.05, ** P <0.01, *** P <0.001",+0.0,-1.0
bd0f0ca7d337821d,toxicity_flag,in_vivo,low,"Cytotoxicity comparison between cells cultured with PSK for a concentrations (500 btg/ml), PSK suppressed the cytotoxic- short period and those cultured for a long period ity.",+0.0,+0.0
316d64f9fd822e50,toxicity_flag,in_vivo,med,The dose-dependent effect of PSK on the generation of Culture Cytotoxicity (%) against K562 cytotoxic effector cells was assessed after spleen lympho- conditions (mean_+SD; E/T = 10) cytes were culmre,+2.0,+0.0
41087a9135583f4b,toxicity_flag,in_vitro,med,"The cyto- Patient 18 Patient 21 Patient 22 5 days 7 days 5 days toxicity of the cells was significantly augmented after 2-7 days of culturing with PSK at 5 - 100 gg/ml; however, Before culture 12.0-+ ",+0.0,+0.0
f0e811556ca2dd0e,toxicity_flag,in_vitro,low,"In other experiments, the cytotoxicities of PSK-treated (3 h)a 43.0_+4.1""* 42.0_+3.7**** 50.0-+4.7 PSK-treated (continuous)b 2.0-+2.0 23.0 _+ 1.9 45.0 _+3.9 PBL and spleen lymphocytes were significant",+0.0,+0.0
f06a5c552919bab7,toxicity_flag,in_vitro,low,phocyte subpopulations after culturing with PSK are sum- After culture the cytotoxicity of the cells was assessed by a 12-h 5I Cr_re_ lease assay as described in Materials and methods marized in Table,+0.0,-1.0
7944939c5f680bdb,toxicity_flag,in_vivo,low,"The number of cells did not increase during free media, resulted in the generation of cells with a higher 7 days of culturing with PSK at 5-100 gg/ml; however, it cytotoxicity than that of cells produ",+0.0,+0.0
e86c3003809ced0c,toxicity_flag,in_vivo,med,"The effect of combining The effect of PSK culture duration on the cytotoxicity PSK with rIL-2 or rIFN 7 was also assessed; however, the against K562 was assessed in three patients (Table 7).",+0.0,+0.0
491146c71a273a77,toxicity_flag,in_vitro,med,It cytotoxicities of the cells against K562 and KATO-3 were Table 8.,+0.0,+0.0
89e3a61774d80de3,toxicity_flag,in_vivo,low,Effect of PSK fractions on the generation of cytotoxic effector cellsa Culture Conc.,+0.0,+0.0
3e8bd0357124a6a0,toxicity_flag,in_vivo,med,of Specific lysis (%) (mean ± SD; E/T = 10) conditions PSK or fraction (gg/tal) Patient 19 Patient 20 K562 KATO-3 K562 KATO-3 Before culture - 17.5± 1.5 8.4± 1.2 22.2± 1.9 4.1 ±0.7 Medium alone - 33.0,+0.0,+0.0
9bec06d410dc8a13,toxicity_flag,in_vitro,med,"PSK induces cytotoxic peritoneal exudate cells and aug- The maximum increase was obtained for PBL at 100 gg/ml ments the NK cell activity of splenocytes in mice 2, 4, and for regional node lymphocytes",+0.0,+0.0
b80914280bcd2113,toxicity_flag,unknown,low,"The effect of the fractions on PSK on the cytotoxicity of lymphocytes 9, 10.",+0.0,+0.0
13f92757f942d8ae,toxicity_flag,in_vivo,low,Other the generation of cytotoxic cells was assessed after cultur- mechanisms must also be responsible.,+3.0,+0.0
225f87a81dd09bfa,toxicity_flag,clinical,med,The nism is the blockage by PSK of the suppressive activity of results indicate that the cytotoxicity was augmented by soluble suppressor factors in cancer patients 19.,+0.0,+0.0
cef2baa5d3b81ef7,toxicity_flag,unknown,low,"However, phils may also play an important role in immunomodula- the cytotoxicity augmented by the fractions did not neces- tion by PSK, because it has been reported that cytotoxic sarily surpass that ",+0.0,+0.0
5a3da2b10414ab41,toxicity_flag,in_vitro,low,340 that the cytotoxic activity of the cells is augmented by References culturing with PSK.,+0.0,+0.0
43d114f33d9e7bc0,toxicity_flag,unknown,low,"Ehrke MJ, Reino JM, Eppolito C, Mihich E (1983) The effect of PS-K, a protein bound polysaccharide, on immune responses against for the augmented cytotoxicity.",+0.0,+0.0
787bee488a79f771,toxicity_flag,in_vitro,low,"Int J lmmunopharmacol 5:35 -42 study, the cytotoxicity of cells cultured with PSK was not 6.",+0.0,+0.0
2a73749cd1ad4441,toxicity_flag,in_vivo,med,Cancer Im- cytotoxicity generated by PSK culture (unpublished re- munol Immunother 22:181 - 185 7.,+0.0,+0.0
a36980761abbba11,toxicity_flag,in_vivo,med,"These suggest that IFN and IL-2 may not be in- Late results of postoperative long term cancer chemotherapy for volved in the augmentation of cytotoxicity by PSK, how- advanced carcinoma of the stomach",+0.0,+0.0
35698ea7b5e93319,toxicity_flag,in_vivo,med,Kondo M (1987) Tumor inhibitory effect of polymorphonuclear The administration of PSK did not augment the in vitro leukocytes (PMN) induced by PSK in the peritoneal cavity of tumor- cytotoxicity of ly,+1.0,-1.0
c9477c2ab1b83936,toxicity_flag,in_vivo,med,"Mickey DD (1985) Combined therapeutic effects on an immuno- with PSK increased their level of in vitro DNA synthesis in modulator, PSK, and chemotherapy with carboquone on rat bladder all patients; ho",+1.0,-1.0
8445c63700ea39f9,toxicity_flag,in_vivo,med,"Mitomi T, Tsuchiya S, Iijima N, Aso K, Suzuki K, Nishiyama K, Amano T, Takahashi T, Murayama N, Oka H, Ooya K, Noto T, discrepancy may be that the activation of cytotoxic effector Ogawa N (1989) Rando",+6.0,+0.0
2e11cdc77e955d4d,toxicity_flag,in_vivo,med,"Mizushima Y, Yuhki N, Hosokawa M, Kobayashi H (1982) Diminu- mass (>105 Da) PSK fractions have both a mitogenic ac- tion of cyclophosphamide-induced suppression of antitumor immu- tion and an augmenti",+0.0,+0.0
5333dfaa9671bdf5,toxicity_flag,clinical,med,"Nakazato H, Koike A, Ichihara H, Saji S, Danno M, Ogawa N (1989) high-molecular-mass fractions had a mitogenic action and An effect of adjuvant immunochemotherapy using krestin and 5-FU low-molecular-",+0.0,+0.0
a2b3edd68f0eeed5,decision_point,clinical,low,"Ogoshi K, Mitomi T (1989) Clinical effects of PSK on esophageal Acknowledgements.",+0.0,+0.0
e8b63ae53a63c8e1,method_evaluation,in_vivo,med,We gratefully acknowledge Professor Norio Kuri- and gastric cancer patients and usefulness of serum level of glyco- hara (Director of Kyoto University's Radioisotope Center) for his kind proteins and ,+0.0,+0.0
eb41a69907a9cb23,decision_point,clinical,med,Cancer Immunol reference to its clinical application.,+0.0,+0.0
eac16691715103c8,efficacy_result,in_vivo,med,Correlation of in vivo effects with in vitro biological activity.,+4.0,-1.0
0aed0d5a4fb1a24d,decision_point,in_vivo,low,nature aging Technical Report https://doi.org/10.1038/s43587-024-00747-4 Generation of a selective senolytic platform using a micelle-encapsulated Sudan Black B conjugated analog Received: 12 June 202,+0.0,+0.0
a9d2b928acfd90c4,toxicity_flag,in_vivo,high,Encapsulation of the GL392 compound in a micelle nanocarrier (termed mGL392) allows for both in vitro and in vivo (in mice) selective elimination of senescent cells via targeted release of the senolyt,+4.0,-1.0
eba6426ee6210dad,manufacturing_constraint,in_vitro,med,"vidual features depend on cell context and time, rendering senescence However, when senescent cells are not properly removed, they may a highly variable, heterogeneous and dynamic process.",+0.0,+0.0
99c50db97d967a54,decision_point,clinical,low,"Stemming clinical course of patients with cancer3,6–8.",+0.0,+0.0
e43c9a2ae355a626,decision_point,clinical,med,targeted senescent cell clearance emerges as a clinically important Nature Aging | Volume 5 | January 2025 | 162–175 163 )llec rep gn( dnuopmoc desaeleR a GL9 GL353 GL392 SBB derivative SBB derivative,+0.0,+0.0
6aef0c4e0081f636,method_evaluation,in_vitro,low,"b–h, Physicochemical characterization of Tet-ON cells with LC–MS, after incubation with mGL392 for the indicated time mGL392.",+0.0,+0.0
e6164d8bf26247f6,decision_point,clinical,low,"Within this context, undergoing clinical trials12,16, to provide the senolytic moiety.",+4.0,+0.0
820d9cd072d7d454,method_evaluation,in_vitro,med,"This the only common denominator of senescent cells is lipofuscin—the senolytic compound named GL392 was subsequently enclosed in ‘dark matter’ of senescence, an auto-fluorescent pigment.",+0.0,+0.0
83a3130616fa3641,method_evaluation,in_vivo,med,This platform two-dimensional (2D) human bronchial epithelial cell (HBEC) CDC6 Nature Aging | Volume 5 | January 2025 | 162–175 164 NO-teT 6CDC CEBH Lipofuscin autofluorescence masking xoD )–( xoD )+(,+0.0,+0.0
4ab566bfe0b7ed1b,method_evaluation,unknown,low,"0 )%( aerA 40,000 30,000 20,000 10,000 0 ecnecseroulf naeM ytisnetni 40,000 30,000 20,000 10,000 0 ecnecseroulf naeM ytisnetni 30 20 10 0 )%( aerA d Lipofuscin autofluorescence masking e (+) mGL9 DAPI",+0.0,+0.0
3b8b0dca49f46f8b,method_evaluation,in_vitro,low,"(+Dox) or non-senescent (−Dox) Li-Fraumeni-p21WAF1/Cip1 Tet-ON cells, treated or a, Proper internalization of mGL392 and specific binding of its cargo to lipofuscin not with cytochalasin D (an actin p",+0.0,+0.0
9f1d14bffb83e1ea,method_evaluation,in_vitro,med,"During senescence, cells (10 nM) and evaluated for lipofuscin auto-fluorescence.",+0.0,+0.0
7f1925efc9023f18,method_evaluation,unknown,low,"e, Mean fluorescence accumulate lipofuscin that emits auto-fluorescence.",+0.0,+0.0
2b79e9ade1993a07,method_evaluation,unknown,low,"Upon binding to lipofuscin, intensity and percent area of lipofuscin auto-fluorescence in d were quantified mGL392 masks emitted auto-fluorescence signals.",+0.0,+0.0
4e89b097e16098d3,method_evaluation,unknown,low,Data are presented (10 nM) and evaluated for lipofuscin auto-fluorescence.,+0.0,+0.0
ee4189f6a7919aff,method_evaluation,unknown,low,"c, Mean fluorescence as mean values ± s.d.",+0.0,+0.0
61a515d4d74fda1f,method_evaluation,unknown,low,"L.A., intensity and percent area of lipofuscin auto-fluorescence in b were quantified lipofuscin autofluorescence.",+0.0,+0.0
08d0be57e986500e,decision_point,in_vivo,med,"The third region is the most versatile one, as it may and the palbociclib-induced senescence murine model19 to cover consist of any appropriate drug (repurposed or novel) with senolytic both in vitro ",+4.0,-1.0
523fc937cb0eab31,method_evaluation,in_vivo,med,"1a, lower panel) and was previ- ously exploited for the development of biotin-conjugated (GL13) and The mGL392 compound constitutes a micellated fluorophore-conjugated (GLF16) compounds able to succes",+4.0,-1.0
f26aa2ad5f9e5885,decision_point,in_vitro,low,"As a proof of concept, the released in senescent cells established senolytic drug dasatinib, which is currently undergoing Given that accumulation of lipofuscin is a universal manifestation clinical t",+4.0,+0.0
b489217d67739a8f,decision_point,in_vivo,med,"Senescent and non-senescent cells were treated with both cases, cells were treated with Dox for senescence entry and subsequently vehicle (PBS), mGL392 (10 nM in the case of HBEC CDC6 Tet-ON and 20 nM",+0.0,+0.0
0acc0272d2d86c32,toxicity_flag,in_vitro,med,"Free dasatinib (D, 10 nM and 20 nM for HBEC 50 effect), whereas LC eliminates 50% of non-senescent cells (blue line) (cytotoxic CDC6 Tet-ON and Li-Fraumeni-p21WAF1/Cip1 Tet-ON cells, respectively), qu",+0.0,+0.0
a3905fc1fa7ca6b9,toxicity_flag,unknown,low,senolytic or cytotoxic actions.,+0.0,+0.0
717b286003d65b80,efficacy_result,in_vitro,low,"triggering senolysis After synthesis of the micellar formulation (hereafter referred to as Having certified the selective disassembly of the mGL392 complex mGL392), we first characterized it physicoch",+0.0,+0.0
c67ae4bb2725c032,method_evaluation,in_vivo,low,"Moreover, the stability of mGL392 was sulated GL9-mGL9 alone that served as positive control) and masked demonstrated at pH 7, corresponding to the pH of high-performance its auto-fluorescent signal (",+0.0,+2.0
1d00a20088b36538,method_evaluation,unknown,med,recapitulating the plasma conditions (Fig.,+0.0,+0.0
812a70029de371a3,toxicity_flag,unknown,med,1f–h and Supplementary We subsequently investigated the potential cytotoxicity of Note 2).,+0.0,+2.0
3acb401c79d4c116,method_evaluation,in_vitro,med,"Although mGL392 and dasatinib the intracellular dynamics of mGL392, we evaluated the presence of displayed similar IC values, the LC of mGL392 was 2–8 times higher 50 50 free GL392 and dasatinib insid",+2.0,+0.0
750080da089e9b12,decision_point,in_vitro,med,"In agreement with the degradation data, released dasatinib a considerably larger therapeutic window in the preclinical or clini- was detected only in the cytoplasm of senescent cells within 6 h upon c",+0.0,+0.0
c21f3418b9b6db34,method_evaluation,in_vitro,med,"b, Quantification of digital magnifications of representative (indicated) cells within the presented immunofluorescence in c.",+0.0,+0.0
e2603193afdf9cfb,efficacy_result,in_vivo,med,Technical Report https://doi.org/10.1038/s43587-024-00747-4 dasatinib (of equal molarity) or dasatinib combined with quercetin mGL392 enables targeted senolysis in vivo (commonly used together and kno,-1.0,+0.0
669b2246b71875ca,method_evaluation,in_vivo,med,Given that mGL392 does not suppress proliferating immunofluorescence as well as apoptosis/necrosis evaluation by B16 melanoma cells (Fig.,+0.0,+0.0
cf9e76da4a147738,method_evaluation,in_vivo,med,"Apart from the substantially lower efficiency ered in the 3D setting and conferred a substantial reduction of senes- in tumor inhibition, dasatinib administration was accompanied by a cent cells, with",+0.0,+0.0
fcd01878a2e6fdc6,toxicity_flag,in_vivo,med,"In contrast, no signs of mGL392-mediated toxicity were free counterpart (dasatinib) is accompanied by considerable off-target found in mouse sera or upon histopathological evaluation (Extended and del",+0.0,+0.0
e17c8f65f2489124,method_evaluation,unknown,med,"b, Quantification of immunofluorescence in c.",+0.0,+0.0
a2cbd4f9f887df31,method_evaluation,unknown,med,"In both cases, the organoid d, Quantification of immunofluorescence analysis in c.",+0.0,+0.0
16f212c6c9fbef5a,method_evaluation,unknown,med,"* P: 0.001–0.05, 2 2 by immunofluorescence.",+0.0,+0.0
56c6cc2208126324,decision_point,in_vivo,med,"7 | mGL392 enables efficient delivery and selective release of the senolytic d,e, Effective mGL392-mediated senolysis leads to enhanced tumor cell agent in vivo.",+0.0,+0.0
ff4544fcb6735bd5,efficacy_result,in_vivo,med,"a, The in vivo mGL392 senolytic potential was challenged apoptosis.",+3.0,+0.0
ba856970e2d787ee,decision_point,in_vivo,med,Timeline of in vivo arrows) (d) and quantification of analysis (e).,+3.0,+0.0
4cd5f53228dcc58a,decision_point,in_vivo,med,"Palbociclib was administered at 2.5 mg per replicates) (f) or in vivo (n = 6 biological replicates) (g), as assessed by MTT cell mouse, mGL392 at 0.015 mg per mouse, dasatinib at 0.125 mg per mouse an",+3.0,+0.0
f7eb4e754f45906d,method_evaluation,unknown,med,"b,c, Representative immunofluorescence images mean ± s.d., * P < 0.05 compared to vehicle by one-way ANOVA.",+0.0,+0.0
06dfb96327fc29f6,efficacy_result,in_vivo,med,"Technical Report https://doi.org/10.1038/s43587-024-00747-4 in vivo, we assessed potential changes in the population of circulating As far as compound pharmacokinetics is concerned, this primar- monoc",+3.0,+0.0
e41dcb2da7bf86ca,method_evaluation,unknown,med,No ily relates to the plasma levels of active pharmaceutical ingredients onsiderable differences were found between the two groups (Extended (APIs).,+0.0,+0.0
46677a3d08e85790,method_evaluation,unknown,med,strongly affected by the behavior of the micelles in the human plasma.,+0.0,+0.0
691b5558e1f79c18,decision_point,in_vivo,med,"In conclusion, we present a delivery platform allowing targeted Pharmacokinetics and tissue distribution of APIs encapsulated in in vitro and in vivo selective senolysis, whose mode of action can be P",+4.0,-1.0
92bb527fbf3b23f1,method_evaluation,in_vivo,med,"Furthermore, intratumor cells due to its high affinity for lipofuscin, and its ester linker is sub- administration of PEO-b-PCL encapsulating cytostatic active sub- sequently hydrolyzed by intracellul",-3.0,+0.0
0d2e71ba08f6b98b,method_evaluation,in_vitro,med,"The latter ensures zero We present a platform capable of extremely selective and precise to low levels of GL392 in the serum while achieving considerable high senolysis, consisting of the following co",+0.0,+0.0
c14dcd38fa8dfe77,decision_point,unknown,med,"3a,b,e,f and 4–6 and Extended against the CD9 receptor and CD9-targeted PEGylated liposomes, both Data Figs.",+0.0,+0.0
1140c09740e0d28a,decision_point,in_vitro,med,"Again, these systems depend on non-specific to senes- treatments, given that therapy-induced senescent cancer cells can cence features, such as CD9, B2M, CD153 and urokinase-type plasmi- ‘escape’ and ",+0.0,+2.0
8b3fe04ef1fb69df,efficacy_result,in_vivo,med,"by severe drawbacks stemming from side effects, less biocompatible Conclusively, the presented platform comprises an innovative, concentrations, defective drug encapsulation and nanocarrier absorp- cl",-4.0,+2.0
1d144dee2d05cecd,decision_point,in_vitro,low,"Under this prism, elimination of methyl group of the perimidine ring Sudan Black B (SBB) analog GL9 such cells from aged tissues with the mGL392 platform would turn out (described in Evangelou et al.2",+0.0,+0.0
ec117e53a72a2e19,decision_point,unknown,low,"For instance, sys- SBB derivative GL353 that carries the succinic linker.",+0.0,+0.0
3d59b7a3c6ff9484,decision_point,clinical,low,"The SBB-linker temic senolysis by genetic means in preclinical models was shown to be intermediate was subsequently coupled with dasatinib in the presence effective against sarcopenia12,34.",-3.0,+0.0
43c0f5805fdc5673,manufacturing_constraint,unknown,low,"Detailed synthesis and characterization of GL392 is provided in and decline in metabolic and other processes, the micelle would have Supplementary Note 1.",+0.0,+2.0
75c6175e6ed4fb32,method_evaluation,in_vivo,med,"In both cases, the cell medium was tained in DMEM, 10% tetracycline-free FBS and 1% penicil- subsequently removed, and cells were treated with vehicle, mGL392 lin–streptomycin solution, and HBEC CDC6 ",+0.0,+2.0
7d76bbd2c3150124,regulatory_risk,in_vivo,med,Organoids were then filtered generation of AOs was carried out according to European Net- 2 2 using 70-μm strainers (Corning) to avoid formation of necrotic cores work of Research Ethics Committees gu,+0.0,+3.0
bf751e1f458d0a20,method_evaluation,in_vitro,med,Palbociclib-induced senescence murine melanoma model Immunofluorescence C57BL/6 male and female mice (6–8 weeks old) were purchased from Li-Fraumeni-p21WAF1/Cip1 Tet-ON and HBEC CDC6 Tet-ON cell lines,+0.0,-1.0
b91ec0424449a9d2,regulatory_risk,in_vivo,low,"Veterinary Administration Bureau, Prefecture of Athens, Greece (deci- Cells were permeabilized by applying Triton X-100 0.3%/PBS for 15 min sion number: 854066, 15/07/2023) under compliance with natio",+0.0,+0.0
1ac7a468c5bdd33b,method_evaluation,unknown,med,"inhibitor, PD-0332991), palbociclib and mGL392, palbociclib and In all three cases, blocking of non-specific epitopes was performed dasatinib, palbociclib and dasatininib and quercetin, palbociclib an",+0.0,+0.0
edf3a3188e135da2,decision_point,unknown,low,Senescent and respective Excess compound was removed by washing three times with the GLF16 non-senescent counterparts were subsequently treated as described diluent (2.5% DMSO/2.5% Tween 20/PBS).,+0.0,+0.0
fafcd6ece646e98f,decision_point,in_vitro,low,"Senescent and respective non-senescent counterparts (20 nM) was subsequently added, and cells were incubated from 6 h were treated as described above for 4–6 d.",+0.0,+0.0
2402dff94aded4aa,decision_point,unknown,low,200 μl of this solution was subsequently used for LC–MS analysis.,+0.0,+0.0
f97f3f7e8665fd06,decision_point,in_vivo,med,"For SA-β-gal evaluation, freshly excised B16 tumors from all mouse Standard prepared solutions of dasatinib and GL392 were used, and groups were flash frozen and subsequently embedded in OCT and kept ",+0.0,+0.0
baf4d6146ffec1d9,method_evaluation,in_vitro,med,Blood and sera analysis Quenching of lipofuscin autofluorescence Blood from mice bearing B16 melanomas treated with vehicle or HBEC CDC6 Tet-ON or Li-Fraumeni-p21WAF1/Cip1 Tet-ON cells were seeded mGL,+0.0,+0.0
cde994d3a8a07cf3,decision_point,in_vitro,med,Senescent and respec- (Vet In Progress (https://vetinprogress.gr/en/)) for quantification of tive non-senescent counterparts were cultured with vehicle (PBS) the following markers associated with vita,+0.0,+0.0
331ac3ac835bb9be,decision_point,unknown,low,Cell media were subsequently urea nitrogen (BUN).,+0.0,+0.0
e860eec0c21d1f0e,method_evaluation,in_vitro,med,"Lipofuscin autofluorescence was lysis solution (BioLegend), and white blood cells were collected detected under the RFP EVOS cube (593/40 nm).",+0.0,+0.0
a346db43063438bf,method_evaluation,unknown,med,Mean fluorescence upon centrifugation at 400g for 10 min.,+0.0,+0.0
4d100d630662ca8a,other,unknown,med,Antigens were retrieved using pre-heated citric acid buffer Statistics and reproducibility (pH 6) for 18 min.,+0.0,+0.0
0067e7be9b9b594d,method_evaluation,unknown,med,"by applying normal goat serum (1:40; Abcam, ab7481) for 1 h at room P < 0.05 was considered significant.",+0.0,+0.0
259b56dbedc08f73,decision_point,unknown,low,data were excluded from the analyses.,+0.0,+0.0
eade86d865a66342,efficacy_result,in_vivo,low,"Stealth liposomes: review Data availability of the basic science, rationale, and clinical applications, existing Any additional information required to reanalyze the data presented in and potential.",+0.0,+0.0
1f7dac79c0e450c0,regulatory_risk,clinical,med,Guidelines for minimal information on cellular mechanisms and clinical management.,+3.0,+0.0
9a2c31c12141c733,decision_point,in_vivo,med,senescence experimentation in vivo.,+3.0,+0.0
980fe04ecc2a1e1d,decision_point,clinical,med,Pharmacokinetic and tissue distribution of experimental and clinical specimens.,+0.0,+0.0
3ee03a1df212ec22,method_evaluation,unknown,med,A fluorophore-conjugated reagent enabling delivery of STAT3 inhibitor cucurbitacins in solid tumors.,+0.0,+0.0
aaf61b02911955f5,decision_point,clinical,med,"Senescence and cancer: a review of clinical M.G., N.",+0.0,+0.0
103378290f49db23,decision_point,unknown,low,to address SARS-CoV-2 (2020ΣΕ01300001; V.G.G.); Stavros Niarchos Foundation (V.G.G.); a Sonia & Nikos Kotopoulos Trust donation Open Access This article is licensed under a Creative Commons (V.G.G.); ,+0.0,+0.0
c2ffb470c602fcf8,decision_point,unknown,low,"reproduction in any medium or format, as long as you give appropriate Research Projects to support Faculty members and Researchers and credit to the original author(s) and the source, provide a link t",+0.0,+0.0
88a2b906fcad83b2,method_evaluation,unknown,med,If material is not included in the article’s Creative immunofluorescence staining.,+0.0,+0.0
02943e4e43593f47,decision_point,clinical,low,"6Center of Clinical, Experimental Surgery & Translational Research, Biomedical Research Foundation of the Academy of Athens, Athens, Greece.",+3.0,+0.0
cb21b9d696c41b68,manufacturing_constraint,unknown,low,Peaks depict relative abundance of the released process of Dasatinib release.,+0.0,+0.0
b0d9e9453fa983e6,method_evaluation,unknown,med,(b) Representative output of LC-MS analysis of senescent (+Dox) internal standard of the analysis.,+2.0,+0.0
b82a22f64b4c7440,decision_point,in_vitro,med,"(b, d) respective non-senescent counterparts were subsequently treated with Vehicle Quantification of SA-β-gal(+) cells, n = 4 (biological replicates), **** p < 0.0001 (PBS), mGL392 (10 nM in the case",+0.0,+0.0
ddd3af333ace7cfe,decision_point,in_vitro,med,"HBEC CDC6 Tet-ON (a, c) and (Q, 10 μΜ) for 4-6 days and subsequently stained with Annexin V-FITC and PI for Li-Fraumeni-p21WAF1/Cip1 Tet-ON (b, d) cells were treated with Doxycycline (Dox) to evaluati",+0.0,+0.0
8e710cb98bc91aff,decision_point,in_vivo,med,5 | In vivo administration of mGL392 effectively Aminotransferase; BUN: Blood Urea Nitrogen; CPK: Creatine Phosphokinase.,+0.0,+0.0
8cf60afbad61afee,toxicity_flag,in_vitro,med,eliminates SA-β-gal(+) cells in the tumor without conferring cytotoxicity.,+0.0,+0.0
55c70bc1664763ed,method_evaluation,in_vivo,med,"of Genetics, Albert Einstein College of Medicine, Bronx NY 10461 USA Key words: Aging, longevity, lipid (Fatty Acid), lipoperoxidation, n ematode, RNAi Abbreviations: ACL, average chain length; DBI, d",+2.0,+2.0
153f9fe97ebbb44f,decision_point,unknown,low,"INTRODUCTION A decade later, mutations in the daf-2 gene (then known only to function in developmental progression) were The first mutation observed to extend lifespan in the found to double the norma",+3.0,+1.0
7289a0a0637115f9,method_evaluation,unknown,med,"We recently In the present study, we utilized gas chromatography showed that two age-1 nonsense mutations (mg44 and coupled to mass spectrometry (GC-MS) to analyze m333), previously observed to increa",+2.0,+2.0
0fad4b8799ad3eec,decision_point,in_vivo,low,"elegans longevity-mutant Riddle laboratory (Caenorhabditis Genetics Center; here strains was created by repeated out-crossing of strains designated N2DRM), the longest-lived of six N2 stocks that had ",+0.0,+2.0
de425ed9a0f3f297,decision_point,in_vivo,low,"*Survival data for the F2 generation of SR808 [age‐1(mg44)] are from reference 7, not repeated here.",+0.0,+0.0
18763a62766fe805,decision_point,unknown,low,The same pattern was repeated among the function of the log of strain lifespan.,+0.0,+0.0
fc9ead5ea26dc0d7,decision_point,unknown,low,"We fed worms on the standard alter lipid profiles in the directions we found to be monoxenic bacterial diet, either unmodified or associated with lower transcript levels [24–26,41].",+0.0,+0.0
8ad5da9ad1a87b08,efficacy_result,unknown,low,"longevity by 10–15% [10,12], although no significant elegans, under either peroxide stress or benign changes were seen for transcript levels in long-lived conditions, benefits from RNAi suppression of",+0.0,+2.0
5d362fd1717f9740,regulatory_risk,in_vivo,low,"Such changes could be interpretation: oxidative-stress survival was enhanced orchestrated by regulatory genes such as nhr-49 [25,44] by RNAi to fat-6, encoding a ∆9 desaturase, whereas or nhr-64 [45],",+0.0,+0.0
2c807d8b162a4375,manufacturing_constraint,in_vivo,low,"In this view, the decline in peroxidation index (PI) with increasing lifespan would An inverse correlation between peroxidation index and impart survival benefits by reducing the principal lifespans o",+0.0,+0.0
b38e6968118ffe16,manufacturing_constraint,unknown,med,Worms were docosanol in 15 µL of chloroform was added at 15 µg harvested as young adults (unless noted otherwise) to per sample as an internal standard to monitor the avoid confounding of lifespan eff,+2.0,+2.0
d6354e6fbb4e6b90,decision_point,in_vitro,low,elegans and sonicated repeatedly in an ice-water bath for a total strains used independent worm expansions and cultures of 10 min.,+0.0,+0.0
154b42dcf3e45ec7,method_evaluation,in_vivo,low,"were resuspended in alkaline hypochlorite (0.5-N Incubation for 4 h at 50° C resulted in methyl- NaOH, 1.05% hypochlorite) and lysed during 5 min transesterification of esters, thus generating fatty a",+0.0,+0.0
37f2008d835e75ee,method_evaluation,unknown,low,"transferring 50 adults (25 per plate) to 60-mm dishes After incubation for 1 h at 50° C, reactions were chilled containing NGM agar and a central lawn of OP50 E.",+0.0,+0.0
c9ca8bcdbe34871e,method_evaluation,in_vivo,med,"A 13C isotope labeling strategy reveals depends strongly on the level of its precursors; e.g., the influence of insulin signaling on lipogenesis in C.",+0.0,+0.0
f7b460e204a06377,method_evaluation,unknown,low,nematode Caenorhabditis elegans using label and label‐free 26.,+0.0,+0.0
0c7129cabdb81b42,decision_point,unknown,med,Modified feeding RNAi method for insulin/IGF‐1 signalling and human longevity.,+0.0,+2.0
e142ee864b8cbda6,method_evaluation,in_vivo,med,An iterative block‐ shifting approach to retention time alignment that preserves the shape and area of gas chromatography‐mass spectrometry peaks.,+2.0,+0.0
345a245218d87256,decision_point,unknown,low,"ABSTRACT Advocating continued health into old age, so called successful aging, is a growing public health goal.",+0.0,+0.0
d14f01aa06cbb9f6,decision_point,unknown,low,We then used logistic and mixed effect regression models to determine whether the resulting domains predicted outcomes of successful aging over a nine-year follow-up.,+0.0,+0.0
13bbcdcb8e1eca14,decision_point,unknown,low,Cross-sectional findings were essentially replicated in the longitudinal analysis extended to nine-year follow-up.,+0.0,+0.0
